Category,Prop._SNPs,Prop._h2,Prop._h2_std_error,Enrichment,Enrichment_std_error,Enrichment_p,cluster,gwas,logPVal_enrichment
Cluster_LUNG-sex_homogeneous_changing,0.0200962598045112,0.0711415894774594,0.0144258544082215,3.54004128974734,0.717837774220216,0.000617656849971516,LUNG-sex_homogeneous_changing,RA_OKADA_TRANS_ETHNIC,-3.20925273778136
Cluster_SMLINT-sex_homogeneous_changing,0.00483681109663406,0.0202371782445386,0.00770061425151625,4.18399185749092,1.59208497037958,0.0463846252259104,SMLINT-sex_homogeneous_changing,RA_OKADA_TRANS_ETHNIC,-1.33362594802364
Cluster_LIVER-sex_homogeneous_changing,0.00698538656660559,0.0104153274125145,0.00527845062066274,1.49101661206642,0.755641877558639,0.514344483123188,LIVER-sex_homogeneous_changing,RA_OKADA_TRANS_ETHNIC,-0.288745914062107
Cluster_BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0386464372248726,0.0131949072723901,0.898575000023342,0.306797072485767,0.740974848440857,BLOOD-sex_homogeneous_changing,SSGAC_Depressive_Symptoms,-0.130196533408975
Cluster_HIPPOC-sex_homogeneous_changing,0.00189510127141383,-3.38519802459188e-05,0.00200866108142648,-0.017862887201096,1.05992281875677,0.341867868191971,HIPPOC-sex_homogeneous_changing,SSGAC_Depressive_Symptoms,-0.466141716175304
Cluster_CORTEX-sex_homogeneous_changing,0.00148528163734603,-0.00137289533394829,0.00174011680062884,-0.924333338154939,1.17157363080187,0.103608750000411,CORTEX-sex_homogeneous_changing,SSGAC_Depressive_Symptoms,-0.984603565860788
Cluster_SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0279385367048266,0.0112704405555055,1.1662807650143,0.470479115352249,0.723995321271393,SKM-GN-sex_homogeneous_changing,SSGAC_Depressive_Symptoms,-0.140264240367193
Cluster_SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0296223054710931,0.0115901160069147,0.783877377090304,0.306702317432329,0.48377007121879,SKM-VL-sex_homogeneous_changing,SSGAC_Depressive_Symptoms,-0.315361003081588
Cluster_HEART-sex_homogeneous_changing,0.0355732836517194,0.0352611606455902,0.0119181368449208,0.991225915235011,0.335030551624232,0.979075911750616,HEART-sex_homogeneous_changing,SSGAC_Depressive_Symptoms,-0.00918363426806029
Cluster_KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0069671157458435,0.00557910299021227,0.69979417904896,0.560378776424721,0.590335586357565,KIDNEY-sex_homogeneous_changing,SSGAC_Depressive_Symptoms,-0.228901036035306
Cluster_ADRNL-sex_homogeneous_changing,0.035065496491538,0.0273563948031288,0.0101167248215324,0.780151360746609,0.288509384830007,0.446217688178144,ADRNL-sex_homogeneous_changing,SSGAC_Depressive_Symptoms,-0.350453218171623
Cluster_COLON-sex_homogeneous_changing,0.0318228384782221,0.0325376698233771,0.0123367204833255,1.02246284050507,0.387668764738512,0.953739775532775,COLON-sex_homogeneous_changing,SSGAC_Depressive_Symptoms,-0.0205701048205469
Cluster_SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0176446375313915,0.00950928039765374,0.610769743410729,0.329164072549675,0.238644698516758,SPLEEN-sex_homogeneous_changing,SSGAC_Depressive_Symptoms,-0.622248209026594
Cluster_BAT-sex_homogeneous_changing,0.0412790532847723,0.0289527993235098,0.0117309834635881,0.701392038324445,0.284187318508965,0.29312158658547,BAT-sex_homogeneous_changing,SSGAC_Depressive_Symptoms,-0.532952197290868
Cluster_WAT-SC-sex_homogeneous_changing,0.0103993199980071,-0.00534415100146624,0.0046795564666897,-0.513894274095843,0.449986774864749,0.000623727645601641,WAT-SC-sex_homogeneous_changing,SSGAC_Depressive_Symptoms,-3.20500500620355
Cluster_LUNG-sex_homogeneous_changing,0.0200962598045112,0.0134299452085104,0.00859291622301436,0.668280831316466,0.427587835079911,0.438607716950979,LUNG-sex_homogeneous_changing,SSGAC_Depressive_Symptoms,-0.357923731528208
Cluster_SMLINT-sex_homogeneous_changing,0.00483681109663406,0.00326942365943184,0.00367786856209964,0.675946112864947,0.760391193416478,0.670718715918925,SMLINT-sex_homogeneous_changing,SSGAC_Depressive_Symptoms,-0.17345957481798
Cluster_LIVER-sex_homogeneous_changing,0.00698538656660559,0.0034812853720031,0.00417215107385759,0.498366889048885,0.597268459529931,0.394598338854165,LIVER-sex_homogeneous_changing,SSGAC_Depressive_Symptoms,-0.403844747335192
Cluster_BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0533857915336898,0.0063674748568084,1.2412822778333,0.148051259843503,0.103801692464636,BLOOD-sex_homogeneous_changing,SSGAC_Education_Years_Pooled,-0.983795565350181
Cluster_HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.00222344180196134,0.000765675143048243,1.17325751161707,0.404028615566816,0.667654239085393,HIPPOC-sex_homogeneous_changing,SSGAC_Education_Years_Pooled,-0.175448389220697
Cluster_CORTEX-sex_homogeneous_changing,0.00148528163734603,0.00103367263361707,0.000812710863624558,0.695943858475275,0.547176268250881,0.579326906720282,CORTEX-sex_homogeneous_changing,SSGAC_Education_Years_Pooled,-0.237076300313688
Cluster_SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0356591859149902,0.004911706727774,1.48857554953969,0.205036832834718,0.0185831855272882,SKM-GN-sex_homogeneous_changing,SSGAC_Education_Years_Pooled,-1.73087983725624
Cluster_SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0481815202073065,0.00631548160960145,1.27499879174439,0.167122817770799,0.103023386160229,SKM-VL-sex_homogeneous_changing,SSGAC_Education_Years_Pooled,-0.987064179882205
Cluster_HEART-sex_homogeneous_changing,0.0355732836517194,0.0449881117183671,0.00600227466105424,1.2646600791432,0.168729845684744,0.116712125625686,HEART-sex_homogeneous_changing,SSGAC_Education_Years_Pooled,-0.932884021257465
Cluster_KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0160746685817773,0.00377822704226075,1.61457910475794,0.379494383005881,0.107392610040673,KIDNEY-sex_homogeneous_changing,SSGAC_Education_Years_Pooled,-0.969025602518948
Cluster_ADRNL-sex_homogeneous_changing,0.035065496491538,0.0392549431470793,0.00591172051700801,1.11947489910922,0.168590811723844,0.47858466991887,ADRNL-sex_homogeneous_changing,SSGAC_Education_Years_Pooled,-0.320041216872335
Cluster_COLON-sex_homogeneous_changing,0.0318228384782221,0.0388034023840731,0.00567384618844566,1.21935704794618,0.178294786378925,0.22048646086839,COLON-sex_homogeneous_changing,SSGAC_Education_Years_Pooled,-0.656618073546149
Cluster_SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0356467154569155,0.00525595311610782,1.23391229852816,0.181935000387103,0.199228098576548,SPLEEN-sex_homogeneous_changing,SSGAC_Education_Years_Pooled,-0.700649409907496
Cluster_BAT-sex_homogeneous_changing,0.0412790532847723,0.0478031978737675,0.0060017289689657,1.15804976301145,0.145394055613667,0.276989794574398,BAT-sex_homogeneous_changing,SSGAC_Education_Years_Pooled,-0.557536231808016
Cluster_WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.00872755808049354,0.00196484004979124,0.839243150721977,0.188939281623007,0.398182061535992,WAT-SC-sex_homogeneous_changing,SSGAC_Education_Years_Pooled,-0.399918309229292
Cluster_LUNG-sex_homogeneous_changing,0.0200962598045112,0.0241013754976192,0.00397847547195866,1.19929657220141,0.197970941392068,0.314728302186097,LUNG-sex_homogeneous_changing,SSGAC_Education_Years_Pooled,-0.502064201063358
Cluster_SMLINT-sex_homogeneous_changing,0.00483681109663406,0.00592244034871093,0.00208504263747036,1.22445144753169,0.431077955250586,0.602645218733708,SMLINT-sex_homogeneous_changing,SSGAC_Education_Years_Pooled,-0.219938284694285
Cluster_LIVER-sex_homogeneous_changing,0.00698538656660559,0.00536430653153763,0.00171995414634026,0.767932666344091,0.246221755938703,0.349290917762294,LIVER-sex_homogeneous_changing,SSGAC_Education_Years_Pooled,-0.456812706709903
Cluster_BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0116702912987097,0.0147919799537023,0.271347962633445,0.343930885786513,0.0312126218945187,BLOOD-sex_homogeneous_changing,tag.evrsmk.tbl,-1.5056697485889
Cluster_HIPPOC-sex_homogeneous_changing,0.00189510127141383,-0.000958011575167082,0.00261124989344876,-0.505519989679688,1.37789464491291,0.279791057692449,HIPPOC-sex_homogeneous_changing,tag.evrsmk.tbl,-0.553166169961722
Cluster_CORTEX-sex_homogeneous_changing,0.00148528163734603,-0.0024496311770601,0.00217613042842666,-1.64927049218573,1.46512982703743,0.0667230561815603,CORTEX-sex_homogeneous_changing,tag.evrsmk.tbl,-1.17572406949877
Cluster_SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0120122042978736,0.0107018338733795,0.501443685689232,0.44674290313654,0.266281153939778,SKM-GN-sex_homogeneous_changing,tag.evrsmk.tbl,-0.574659569684194
Cluster_SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.047004587763288,0.0161451635311036,1.24385433142782,0.427239819459891,0.567722671830944,SKM-VL-sex_homogeneous_changing,tag.evrsmk.tbl,-0.245863762011213
Cluster_HEART-sex_homogeneous_changing,0.0355732836517194,0.0192033574862788,0.0144271019019398,0.539825270961474,0.405560027665383,0.253833150430887,HEART-sex_homogeneous_changing,tag.evrsmk.tbl,-0.595451659983459
Cluster_KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.00360938167910801,0.00880838639932703,0.36253514096025,0.884735915682252,0.471239666396875,KIDNEY-sex_homogeneous_changing,tag.evrsmk.tbl,-0.326758160130492
Cluster_ADRNL-sex_homogeneous_changing,0.035065496491538,0.029442411453251,0.0129156898834892,0.839640512728975,0.368330443762748,0.664843616131867,ADRNL-sex_homogeneous_changing,tag.evrsmk.tbl,-0.177280497009688
Cluster_COLON-sex_homogeneous_changing,0.0318228384782221,0.0331520353791255,0.0137021238167218,1.04176864681047,0.430575161486578,0.922805418564955,COLON-sex_homogeneous_changing,tag.evrsmk.tbl,-0.0348898640361297
Cluster_SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0311708817686253,0.0127440437369395,1.07898115933743,0.441135518333986,0.858031557072556,SPLEEN-sex_homogeneous_changing,tag.evrsmk.tbl,-0.0664967391787449
Cluster_BAT-sex_homogeneous_changing,0.0412790532847723,0.0261868763778858,0.0138988017142193,0.634386554294986,0.336703499916421,0.282452565896909,BAT-sex_homogeneous_changing,tag.evrsmk.tbl,-0.549054475628284
Cluster_WAT-SC-sex_homogeneous_changing,0.0103993199980071,-0.0106489711579646,0.00502207983000068,-1.02400648888633,0.482923867230078,2.55954091756827e-05,WAT-SC-sex_homogeneous_changing,tag.evrsmk.tbl,-4.59183792329988
Cluster_LUNG-sex_homogeneous_changing,0.0200962598045112,0.025176319563234,0.0106208447247191,1.25278632980165,0.528498577747036,0.631430552040855,LUNG-sex_homogeneous_changing,tag.evrsmk.tbl,-0.199674408408727
Cluster_SMLINT-sex_homogeneous_changing,0.00483681109663406,0.00870455209064882,0.00818265674791382,1.79964689890542,1.69174619070985,0.636148386340509,SMLINT-sex_homogeneous_changing,tag.evrsmk.tbl,-0.196441570118345
Cluster_LIVER-sex_homogeneous_changing,0.00698538656660559,0.00148418327098173,0.00446778313141561,0.21246974048323,0.639589962390104,0.225988550796499,LIVER-sex_homogeneous_changing,tag.evrsmk.tbl,-0.645913562851964
Cluster_BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0581245209968547,0.0121415204726793,1.3514632966604,0.282304593707789,0.218453662763273,BLOOD-sex_homogeneous_changing,TAGC_Asthma_EUR,-0.66064066917578
Cluster_HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.00193049586994862,0.00223794479689049,1.01867689029008,1.18091039811338,0.987399635356548,HIPPOC-sex_homogeneous_changing,TAGC_Asthma_EUR,-0.0055070374999882
Cluster_CORTEX-sex_homogeneous_changing,0.00148528163734603,0.00271046334294698,0.00215140262082491,1.82488174282567,1.44848126222656,0.567435929925207,CORTEX-sex_homogeneous_changing,TAGC_Asthma_EUR,-0.246083168233124
Cluster_SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0139424981725686,0.00694267817964594,0.582022874236811,0.289818758374941,0.144601291532043,SKM-GN-sex_homogeneous_changing,TAGC_Asthma_EUR,-0.839827828046091
Cluster_SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0468918482465362,0.00876425912780143,1.24087097293224,0.231923354647225,0.301776239836554,SKM-VL-sex_homogeneous_changing,TAGC_Asthma_EUR,-0.520314957118711
Cluster_HEART-sex_homogeneous_changing,0.0355732836517194,0.0432963554329621,0.00858310941718907,1.21710314563186,0.241279649672549,0.369267635970815,HEART-sex_homogeneous_changing,TAGC_Asthma_EUR,-0.432658753912002
Cluster_KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.013053208848593,0.00471215030958755,1.31109628480126,0.473299924638168,0.509832624377839,KIDNEY-sex_homogeneous_changing,TAGC_Asthma_EUR,-0.292572377313329
Cluster_ADRNL-sex_homogeneous_changing,0.035065496491538,0.0474266714736626,0.0115396559434307,1.35251675347325,0.329088622664032,0.274429696373091,ADRNL-sex_homogeneous_changing,TAGC_Asthma_EUR,-0.561568894885322
Cluster_COLON-sex_homogeneous_changing,0.0318228384782221,0.0420193923092805,0.00885488170869111,1.32041622679373,0.27825555896753,0.24438910444706,COLON-sex_homogeneous_changing,TAGC_Asthma_EUR,-0.611918160066135
Cluster_SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0769604887232267,0.020719564139487,2.66399000073665,0.717208435171447,0.0311864985135174,SPLEEN-sex_homogeneous_changing,TAGC_Asthma_EUR,-1.5060333832301
Cluster_BAT-sex_homogeneous_changing,0.0412790532847723,0.0567861277640289,0.0111475860922139,1.37566448949974,0.270054306122524,0.16151494852782,BAT-sex_homogeneous_changing,TAGC_Asthma_EUR,-0.791787276659757
Cluster_WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.0128619363363954,0.00437303269146422,1.2368055160203,0.420511407698028,0.575968918474264,WAT-SC-sex_homogeneous_changing,TAGC_Asthma_EUR,-0.239600952165897
Cluster_LUNG-sex_homogeneous_changing,0.0200962598045112,0.040166026538581,0.0225473604454918,1.99868169148394,1.12196800125118,0.371280269656789,LUNG-sex_homogeneous_changing,TAGC_Asthma_EUR,-0.430298129165592
Cluster_SMLINT-sex_homogeneous_changing,0.00483681109663406,0.00244338439613794,0.00255812855818477,0.505164321558536,0.528887423361433,0.349295390895372,SMLINT-sex_homogeneous_changing,TAGC_Asthma_EUR,-0.456807145029153
Cluster_LIVER-sex_homogeneous_changing,0.00698538656660559,0.0104213113500137,0.00625845339553662,1.49187324862362,0.895935154892622,0.579761611638809,LIVER-sex_homogeneous_changing,TAGC_Asthma_EUR,-0.236750544423204
Cluster_BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0648415499424994,0.00990767060312321,1.50764209911686,0.230364963803259,0.0302929614462234,BLOOD-sex_homogeneous_changing,UKB_1160_Sleep_duration,-1.51865826787267
Cluster_HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.00239000857305148,0.0015532890145638,1.26115084671355,0.819633777885112,0.750141772748364,HIPPOC-sex_homogeneous_changing,UKB_1160_Sleep_duration,-0.124856649536797
Cluster_CORTEX-sex_homogeneous_changing,0.00148528163734603,0.00241300917907853,0.00203543848016237,1.62461389032602,1.3704057392101,0.648661256653512,CORTEX-sex_homogeneous_changing,UKB_1160_Sleep_duration,-0.187982040907563
Cluster_SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0319155585661605,0.00698177381071111,1.33229962806069,0.291450786672956,0.252282710480628,SKM-GN-sex_homogeneous_changing,UKB_1160_Sleep_duration,-0.598112511670883
Cluster_SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0526404102077692,0.0090352181826611,1.39299173465384,0.239093582279558,0.098442381050061,SKM-VL-sex_homogeneous_changing,UKB_1160_Sleep_duration,-1.00681789045484
Cluster_HEART-sex_homogeneous_changing,0.0355732836517194,0.0587208896999822,0.0103721177609842,1.6507019783411,0.291570434220594,0.026785389259943,HEART-sex_homogeneous_changing,UKB_1160_Sleep_duration,-1.57210203784005
Cluster_KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0159609038096003,0.00342412312422184,1.6031522922498,0.343927317714926,0.0793666738907643,KIDNEY-sex_homogeneous_changing,UKB_1160_Sleep_duration,-1.10036181978451
Cluster_ADRNL-sex_homogeneous_changing,0.035065496491538,0.0394937258352993,0.00616203956931356,1.12628451859593,0.175729425955814,0.469173624192929,ADRNL-sex_homogeneous_changing,UKB_1160_Sleep_duration,-0.32866641085626
Cluster_COLON-sex_homogeneous_changing,0.0318228384782221,0.0393879378534661,0.00714855934968017,1.23772547443941,0.2246361321468,0.289673479178646,COLON-sex_homogeneous_changing,UKB_1160_Sleep_duration,-0.538091264456601
Cluster_SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0354515780625178,0.00640181725240387,1.22715761081673,0.221599127420825,0.306871205542433,SPLEEN-sex_homogeneous_changing,UKB_1160_Sleep_duration,-0.513043860544105
Cluster_BAT-sex_homogeneous_changing,0.0412790532847723,0.0580345282751132,0.00896165140301361,1.40590744353437,0.21709924743646,0.0613651363290113,BAT-sex_homogeneous_changing,UKB_1160_Sleep_duration,-1.21207829661466
Cluster_WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.0105195340310333,0.00308630179859576,1.01155979747227,0.296779193176786,0.968953221653729,WAT-SC-sex_homogeneous_changing,UKB_1160_Sleep_duration,-0.0136971889637237
Cluster_LUNG-sex_homogeneous_changing,0.0200962598045112,0.0224158800200391,0.00562469083619482,1.11542546912173,0.279887446266603,0.679942194645368,LUNG-sex_homogeneous_changing,UKB_1160_Sleep_duration,-0.167528007313828
Cluster_SMLINT-sex_homogeneous_changing,0.00483681109663406,0.00512844139123985,0.00211843167162911,1.06029391861277,0.437981064239479,0.890502640367118,SMLINT-sex_homogeneous_changing,UKB_1160_Sleep_duration,-0.0503647885026248
Cluster_LIVER-sex_homogeneous_changing,0.00698538656660559,0.00968376615704197,0.00358599067454139,1.38628922890772,0.513356081349115,0.454125588694061,LIVER-sex_homogeneous_changing,UKB_1160_Sleep_duration,-0.34282402614235
Cluster_BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0687360820904063,0.00747107009523817,1.59819454007108,0.173711143719152,0.000913379749768955,BLOOD-sex_homogeneous_changing,UKB_1180_Morning_or_evening_person_chronotype,-3.03934862121718
Cluster_HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.00110517820082733,0.00133659968934453,0.583176328092916,0.705291959593992,0.553536216818539,HIPPOC-sex_homogeneous_changing,UKB_1180_Morning_or_evening_person_chronotype,-0.256853958796314
Cluster_CORTEX-sex_homogeneous_changing,0.00148528163734603,0.00200000860506051,0.00094431576189928,1.34655176147887,0.635782290816326,0.586395376915727,CORTEX-sex_homogeneous_changing,UKB_1180_Morning_or_evening_person_chronotype,-0.231809462289001
Cluster_SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0349515437883615,0.00521114372152525,1.45903536962546,0.21753668598864,0.0363972682882004,SKM-GN-sex_homogeneous_changing,UKB_1180_Morning_or_evening_person_chronotype,-1.4389312100839
Cluster_SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0564589280053934,0.00722575865228629,1.49403889043634,0.191210935467838,0.0108280326506755,SKM-VL-sex_homogeneous_changing,UKB_1180_Morning_or_evening_person_chronotype,-1.96545044333496
Cluster_HEART-sex_homogeneous_changing,0.0355732836517194,0.0379215555623788,0.00484163625592385,1.06601223360908,0.136103158295027,0.628617962558707,HEART-sex_homogeneous_changing,UKB_1180_Morning_or_evening_person_chronotype,-0.201613213314191
Cluster_KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0105704536714675,0.00275010735780107,1.06172227059852,0.276227522400076,0.823439400146077,KIDNEY-sex_homogeneous_changing,UKB_1180_Morning_or_evening_person_chronotype,-0.084368356604201
