"feature_ID" "human_ensembl_gene"
"69473" "ENSRNOG00000025181" "ENSG00000101464"
"69481" "ENSRNOG00000025185" "ENSG00000095319"
"69489" "ENSRNOG00000025189" "ENSG00000171806"
"69497" "ENSRNOG00000025209" "ENSG00000004399"
"69505" "ENSRNOG00000025216" "ENSG00000239382"
"69529" "ENSRNOG00000025220" "ENSG00000063127"
"69537" "ENSRNOG00000025222" "ENSG00000126226"
"69545" "ENSRNOG00000025231" "ENSG00000125122"
"69553" "ENSRNOG00000025239" "ENSG00000136159"
"69561" "ENSRNOG00000025245" "ENSG00000171067"
"69569" "ENSRNOG00000025252" "ENSG00000139131"
"69577" "ENSRNOG00000025254" "ENSG00000129646"
"69585" "ENSRNOG00000025261" "ENSG00000196378"
"69593" "ENSRNOG00000025269" "ENSG00000160785"
"69601" "ENSRNOG00000025274" "ENSG00000049860"
"69609" "ENSRNOG00000025278" "ENSG00000173611"
"69617" "ENSRNOG00000025285" "ENSG00000164347"
"69625" "ENSRNOG00000025286" "ENSG00000125779"
"69633" "ENSRNOG00000025290" "ENSG00000180815"
"69641" "ENSRNOG00000025295" "ENSG00000088888"
"69649" "ENSRNOG00000025296" "ENSG00000136802"
"69657" "ENSRNOG00000025297" "ENSG00000174946"
"69665" "ENSRNOG00000025302" "ENSG00000184661"
"69673" "ENSRNOG00000025310" "ENSG00000172336"
"69681" "ENSRNOG00000025317" "ENSG00000152133"
"69689" "ENSRNOG00000025318" "ENSG00000000457"
"69697" "ENSRNOG00000025324" "ENSG00000134278"
"69705" "ENSRNOG00000025327" "ENSG00000164362"
"69713" "ENSRNOG00000025338" "ENSG00000153944"
"69721" "ENSRNOG00000025350" "ENSG00000104881"
"69729" "ENSRNOG00000025353" "ENSG00000103356"
"69745" "ENSRNOG00000025354" "ENSG00000187994"
"69753" "ENSRNOG00000025370" "ENSG00000187595"
"69761" "ENSRNOG00000025371" "ENSG00000164056"
"69769" "ENSRNOG00000025372" "ENSG00000138604"
"69777" "ENSRNOG00000025383" "ENSG00000131828"
"69785" "ENSRNOG00000025385" "ENSG00000181924"
"69793" "ENSRNOG00000025388" "ENSG00000243147"
"69801" "ENSRNOG00000025394" "ENSG00000115183"
"69809" "ENSRNOG00000025406" "ENSG00000145703"
"69817" "ENSRNOG00000025416" "ENSG00000156162"
"69825" "ENSRNOG00000025423" "ENSG00000073803"
"69833" "ENSRNOG00000025424" "ENSG00000196449"
"69841" "ENSRNOG00000025428" "ENSG00000102218"
"69849" "ENSRNOG00000025430" "ENSG00000088205"
"69857" "ENSRNOG00000025443" "ENSG00000101460"
"69865" "ENSRNOG00000025448" "ENSG00000136490"
"69873" "ENSRNOG00000025454" "ENSG00000048392"
"69881" "ENSRNOG00000025459" "ENSG00000166986"
"69889" "ENSRNOG00000025460" "ENSG00000165071"
"69897" "ENSRNOG00000025462" "ENSG00000164253"
"69905" "ENSRNOG00000025481" "ENSG00000175203"
"69913" "ENSRNOG00000025484" "ENSG00000144120"
"69921" "ENSRNOG00000025496" "ENSG00000187555"
"69929" "ENSRNOG00000025497" "ENSG00000182325"
"69937" "ENSRNOG00000025502" "ENSG00000183111"
"69945" "ENSRNOG00000025504" "ENSG00000186106"
"69953" "ENSRNOG00000025509" "ENSG00000163697"
"69961" "ENSRNOG00000025512" "ENSG00000165792"
"69969" "ENSRNOG00000025518" "ENSG00000186648"
"69977" "ENSRNOG00000025523" "ENSG00000120029"
"69985" "ENSRNOG00000025528" "ENSG00000132294"
"69993" "ENSRNOG00000025534" "ENSG00000102145"
"70009" "ENSRNOG00000025539" "ENSG00000197969"
"70017" "ENSRNOG00000025554" "ENSG00000185219"
"70025" "ENSRNOG00000025570" "ENSG00000135506"
"70033" "ENSRNOG00000025584" "ENSG00000135439"
"70041" "ENSRNOG00000025592" "ENSG00000135452"
"70049" "ENSRNOG00000025596" "ENSG00000134698"
"70057" "ENSRNOG00000025597" "ENSG00000169413"
"70073" "ENSRNOG00000025602" "ENSG00000135446"
"70081" "ENSRNOG00000025619" "ENSG00000213983"
"70089" "ENSRNOG00000025625" "ENSG00000258818"
"70097" "ENSRNOG00000025629" "ENSG00000117360"
"70105" "ENSRNOG00000025644" "ENSG00000135045"
"70113" "ENSRNOG00000025648" "ENSG00000100612"
"70129" "ENSRNOG00000025651" "ENSG00000095574"
"70137" "ENSRNOG00000025669" "ENSG00000109066"
"70145" "ENSRNOG00000025679" "ENSG00000196182"
"70153" "ENSRNOG00000025689" "ENSG00000143994"
"70161" "ENSRNOG00000025691" "ENSG00000146070"
"70169" "ENSRNOG00000025695" "ENSG00000136205"
"70177" "ENSRNOG00000025701" "ENSG00000155438"
"70185" "ENSRNOG00000025702" "ENSG00000089094"
"70193" "ENSRNOG00000025704" "ENSG00000180667"
"70201" "ENSRNOG00000025711" "ENSG00000198917"
"70209" "ENSRNOG00000025715" "ENSG00000125971"
"70217" "ENSRNOG00000025716" "ENSG00000181817"
"70225" "ENSRNOG00000025724" "ENSG00000188786"
"70233" "ENSRNOG00000025730" "ENSG00000102401"
"70241" "ENSRNOG00000025731" "ENSG00000187514"
"70249" "ENSRNOG00000025742" "ENSG00000176619"
"70257" "ENSRNOG00000025768" "ENSG00000013441"
"70265" "ENSRNOG00000025781" "ENSG00000075826"
"70273" "ENSRNOG00000025791" "ENSG00000135720"
"70281" "ENSRNOG00000025792" "ENSG00000167193"
"70289" "ENSRNOG00000025793" "ENSG00000103404"
"70297" "ENSRNOG00000025796" "ENSG00000132016"
"70305" "ENSRNOG00000025806" "ENSG00000204576"
"70313" "ENSRNOG00000025808" "ENSG00000124608"
"70321" "ENSRNOG00000025810" "ENSG00000111678"
"70329" "ENSRNOG00000025811" "ENSG00000126759"
"70337" "ENSRNOG00000025815" "ENSG00000109089"
"70345" "ENSRNOG00000025818" "ENSG00000070476"
"70353" "ENSRNOG00000025832" "ENSG00000160445"
"70361" "ENSRNOG00000025843" "ENSG00000135736"
"70369" "ENSRNOG00000025864" "ENSG00000161904"
"70385" "ENSRNOG00000025892" "ENSG00000160447"
"70393" "ENSRNOG00000025895" "ENSG00000168497"
"70401" "ENSRNOG00000025899" "ENSG00000115970"
"70409" "ENSRNOG00000025909" "ENSG00000137288"
"70417" "ENSRNOG00000025910" "ENSG00000004961"
"70425" "ENSRNOG00000025923" "ENSG00000122515"
"70433" "ENSRNOG00000025925" "ENSG00000074966"
"70441" "ENSRNOG00000025926" "ENSG00000008869"
"70449" "ENSRNOG00000025930" "ENSG00000180767"
"70457" "ENSRNOG00000025936" "ENSG00000089009"
"70465" "ENSRNOG00000025940" "ENSG00000197006"
"70473" "ENSRNOG00000025946" "ENSG00000073792"
"70481" "ENSRNOG00000025959" "ENSG00000185245"
"70489" "ENSRNOG00000025980" "ENSG00000188277"
"70497" "ENSRNOG00000025981" "ENSG00000182628"
"70505" "ENSRNOG00000025991" "ENSG00000127980"
"70513" "ENSRNOG00000025994" "ENSG00000167767"
"70521" "ENSRNOG00000025997" "ENSG00000148187"
"70529" "ENSRNOG00000025998" "ENSG00000112297"
"70537" "ENSRNOG00000026005" "ENSG00000185085"
"70545" "ENSRNOG00000026008" "ENSG00000153767"
"70553" "ENSRNOG00000026023" "ENSG00000141384"
"70561" "ENSRNOG00000026037" "ENSG00000163803"
"70569" "ENSRNOG00000026039" "ENSG00000064201"
"70577" "ENSRNOG00000026040" "ENSG00000151006"
"70585" "ENSRNOG00000026048" "ENSG00000107862"
"70593" "ENSRNOG00000026049" "ENSG00000130348"
"70601" "ENSRNOG00000026056" "ENSG00000100814"
"70609" "ENSRNOG00000026059" "ENSG00000160781"
"70617" "ENSRNOG00000026065" "ENSG00000187122"
"70625" "ENSRNOG00000026085" "ENSG00000144840"
"70633" "ENSRNOG00000026108" "ENSG00000070814"
"70641" "ENSRNOG00000026109" "ENSG00000126457"
"70649" "ENSRNOG00000026110" "ENSG00000146285"
"70657" "ENSRNOG00000026114" "ENSG00000254470"
"70665" "ENSRNOG00000026115" "ENSG00000167395"
"70673" "ENSRNOG00000026120" "ENSG00000137414"
"70681" "ENSRNOG00000026124" "ENSG00000117318"
"70689" "ENSRNOG00000026128" "ENSG00000139117"
"70697" "ENSRNOG00000026132" "ENSG00000107614"
"70705" "ENSRNOG00000026136" "ENSG00000145779"
"70713" "ENSRNOG00000026143" "ENSG00000169607"
"70721" "ENSRNOG00000026157" "ENSG00000006757"
"70729" "ENSRNOG00000026171" "ENSG00000140463"
"70737" "ENSRNOG00000026177" "ENSG00000257335"
"70745" "ENSRNOG00000026178" "ENSG00000159322"
"70753" "ENSRNOG00000026180" "ENSG00000165046"
"70761" "ENSRNOG00000026203" "ENSG00000125618"
"70769" "ENSRNOG00000026204" "ENSG00000198924"
"70777" "ENSRNOG00000026211" "ENSG00000037757"
"70785" "ENSRNOG00000026212" "ENSG00000100139"
"70793" "ENSRNOG00000026217" "ENSG00000118690"
"70801" "ENSRNOG00000026226" "ENSG00000134709"
"70809" "ENSRNOG00000026235" "ENSG00000160883"
"70817" "ENSRNOG00000026236" "ENSG00000159256"
"70825" "ENSRNOG00000026239" "ENSG00000032219"
"70833" "ENSRNOG00000026243" "ENSG00000196961"
"70841" "ENSRNOG00000026248" "ENSG00000152465"
"70849" "ENSRNOG00000026267" "ENSG00000089289"
"70857" "ENSRNOG00000026271" "ENSG00000106771"
"70865" "ENSRNOG00000026277" "ENSG00000188177"
"70881" "ENSRNOG00000026280" "ENSG00000101574"
"70889" "ENSRNOG00000026286" "ENSG00000187566"
"70897" "ENSRNOG00000026293" "ENSG00000177606"
"70905" "ENSRNOG00000026299" "ENSG00000162601"
"70913" "ENSRNOG00000026306" "ENSG00000258227"
"70921" "ENSRNOG00000026310" "ENSG00000145416"
"70929" "ENSRNOG00000026316" "ENSG00000163811"
"70937" "ENSRNOG00000026319" "ENSG00000127914"
"70945" "ENSRNOG00000026378" "ENSG00000137812"
"70953" "ENSRNOG00000026403" "ENSG00000145414"
"70961" "ENSRNOG00000026407" "ENSG00000111879"
"70969" "ENSRNOG00000026408" "ENSG00000166439"
"70977" "ENSRNOG00000026420" "ENSG00000114473"
"70985" "ENSRNOG00000026425" "ENSG00000100239"
"70993" "ENSRNOG00000026430" "ENSG00000162722"
"71001" "ENSRNOG00000026435" "ENSG00000116017"
"71009" "ENSRNOG00000026455" "ENSG00000152642"
"71017" "ENSRNOG00000026458" "ENSG00000113838"
"71025" "ENSRNOG00000026462" "ENSG00000164104"
"71033" "ENSRNOG00000026474" "ENSG00000084774"
"71041" "ENSRNOG00000026488" "ENSG00000182327"
"71049" "ENSRNOG00000026497" "ENSG00000135845"
"71057" "ENSRNOG00000026502" "ENSG00000136982"
"71065" "ENSRNOG00000026503" "ENSG00000166435"
"71073" "ENSRNOG00000026504" "ENSG00000197712"
"71081" "ENSRNOG00000026517" "ENSG00000105053"
"71089" "ENSRNOG00000026518" "ENSG00000121895"
"71097" "ENSRNOG00000026527" "ENSG00000172803"
"71105" "ENSRNOG00000026528" "ENSG00000090263"
"71113" "ENSRNOG00000026542" "ENSG00000094975"
"71121" "ENSRNOG00000026564" "ENSG00000158079"
"71129" "ENSRNOG00000026569" "ENSG00000196378"
"71137" "ENSRNOG00000026572" "ENSG00000142528"
"71145" "ENSRNOG00000026573" "ENSG00000079482"
"71153" "ENSRNOG00000026589" "ENSG00000173852"
"71161" "ENSRNOG00000026604" "ENSG00000167123"
"71169" "ENSRNOG00000026610" "ENSG00000174574"
"71177" "ENSRNOG00000026616" "ENSG00000090266"
"71185" "ENSRNOG00000026636" "ENSG00000167118"
"71193" "ENSRNOG00000026643" "ENSG00000110172"
"71201" "ENSRNOG00000026644" "ENSG00000139278"
"71209" "ENSRNOG00000026646" "ENSG00000168653"
"71225" "ENSRNOG00000026647" "ENSG00000161921"
"71233" "ENSRNOG00000026649" "ENSG00000119772"
"71241" "ENSRNOG00000026653" "ENSG00000182782"
"71249" "ENSRNOG00000026653" "ENSG00000255398"
"71257" "ENSRNOG00000026662" "ENSG00000175895"
"71265" "ENSRNOG00000026669" "ENSG00000231389"
"71273" "ENSRNOG00000026672" "ENSG00000156172"
"71281" "ENSRNOG00000026690" "ENSG00000151657"
"71289" "ENSRNOG00000026691" "ENSG00000167113"
"71297" "ENSRNOG00000026742" "ENSG00000119801"
"71305" "ENSRNOG00000026753" "ENSG00000160588"
"71313" "ENSRNOG00000026754" "ENSG00000170242"
"71321" "ENSRNOG00000026762" "ENSG00000204252"
"71329" "ENSRNOG00000026775" "ENSG00000165688"
"71337" "ENSRNOG00000026783" "ENSG00000186532"
"71345" "ENSRNOG00000026793" "ENSG00000111696"
"71353" "ENSRNOG00000026813" "ENSG00000085231"
"71361" "ENSRNOG00000026828" "ENSG00000184178"
"71369" "ENSRNOG00000026833" "ENSG00000110344"
"71377" "ENSRNOG00000026840" "ENSG00000041988"
"71385" "ENSRNOG00000026842" "ENSG00000112992"
"71393" "ENSRNOG00000026853" "ENSG00000135763"
"71401" "ENSRNOG00000026857" "ENSG00000166813"
"71409" "ENSRNOG00000026874" "ENSG00000178935"
"71417" "ENSRNOG00000026874" "ENSG00000269343"
"71425" "ENSRNOG00000026880" "ENSG00000170185"
"71433" "ENSRNOG00000026884" "ENSG00000115234"
"71441" "ENSRNOG00000026900" "ENSG00000100023"
"71449" "ENSRNOG00000026902" "ENSG00000133800"
"71457" "ENSRNOG00000026905" "ENSG00000115241"
"71465" "ENSRNOG00000026907" "ENSG00000185278"
"71473" "ENSRNOG00000026913" "ENSG00000179941"
"71481" "ENSRNOG00000026914" "ENSG00000114841"
"71489" "ENSRNOG00000026936" "ENSG00000204420"
"71497" "ENSRNOG00000026937" "ENSG00000164291"
"71505" "ENSRNOG00000026942" "ENSG00000183354"
"71513" "ENSRNOG00000026953" "ENSG00000181656"
"71521" "ENSRNOG00000026958" "ENSG00000122783"
"71529" "ENSRNOG00000026962" "ENSG00000091039"
"71537" "ENSRNOG00000026963" "ENSG00000166598"
"71545" "ENSRNOG00000026965" "ENSG00000146859"
"71553" "ENSRNOG00000026978" "ENSG00000116885"
"71561" "ENSRNOG00000026981" "ENSG00000170265"
"71569" "ENSRNOG00000026982" "ENSG00000204954"
"71577" "ENSRNOG00000026985" "ENSG00000019144"
"71585" "ENSRNOG00000026989" "ENSG00000175857"
"71593" "ENSRNOG00000027002" "ENSG00000069020"
"71609" "ENSRNOG00000027008" "ENSG00000237693"
"71617" "ENSRNOG00000027012" "ENSG00000166348"
"71625" "ENSRNOG00000027015" "ENSG00000149658"
"71633" "ENSRNOG00000027016" "ENSG00000082438"
"71641" "ENSRNOG00000027017" "ENSG00000135828"
"71649" "ENSRNOG00000027024" "ENSG00000143333"
"71657" "ENSRNOG00000027026" "ENSG00000153814"
"71665" "ENSRNOG00000027028" "ENSG00000188186"
"71673" "ENSRNOG00000027032" "ENSG00000100263"
"71681" "ENSRNOG00000027035" "ENSG00000163535"
"71689" "ENSRNOG00000027037" "ENSG00000108839"
"71697" "ENSRNOG00000027039" "ENSG00000082515"
"71705" "ENSRNOG00000027040" "ENSG00000134864"
"71713" "ENSRNOG00000027049" "ENSG00000241468"
"71721" "ENSRNOG00000027057" "ENSG00000125447"
"71729" "ENSRNOG00000027079" "ENSG00000104331"
"71737" "ENSRNOG00000027087" "ENSG00000184857"
"71745" "ENSRNOG00000027088" "ENSG00000078140"
"71753" "ENSRNOG00000027089" "ENSG00000118985"
"71761" "ENSRNOG00000027091" "ENSG00000155729"
"71769" "ENSRNOG00000027096" "ENSG00000172543"
"71777" "ENSRNOG00000027124" "ENSG00000139372"
"71785" "ENSRNOG00000027125" "ENSG00000172197"
"71793" "ENSRNOG00000027126" "ENSG00000162961"
"71801" "ENSRNOG00000027136" "ENSG00000021574"
"71809" "ENSRNOG00000027145" "ENSG00000069667"
"71817" "ENSRNOG00000027151" "ENSG00000163428"
"71825" "ENSRNOG00000027152" "ENSG00000078177"
"71833" "ENSRNOG00000027161" "ENSG00000155621"
"71841" "ENSRNOG00000027171" "ENSG00000166507"
"71849" "ENSRNOG00000027175" "ENSG00000166997"
"71857" "ENSRNOG00000027183" "ENSG00000157077"
"71865" "ENSRNOG00000027191" "ENSG00000115760"
"71873" "ENSRNOG00000027193" "ENSG00000196422"
"71881" "ENSRNOG00000027194" "ENSG00000141258"
"71889" "ENSRNOG00000027225" "ENSG00000204424"
"71897" "ENSRNOG00000027229" "ENSG00000130958"
"71905" "ENSRNOG00000027234" "ENSG00000165244"
"71913" "ENSRNOG00000027238" "ENSG00000234616"
"71921" "ENSRNOG00000027245" "ENSG00000180190"
"71929" "ENSRNOG00000027249" "ENSG00000115392"
"71937" "ENSRNOG00000027250" "ENSG00000091009"
"71945" "ENSRNOG00000027257" "ENSG00000089639"
"71953" "ENSRNOG00000027259" "ENSG00000170271"
"71961" "ENSRNOG00000027260" "ENSG00000144843"
"71969" "ENSRNOG00000027263" "ENSG00000151881"
"71977" "ENSRNOG00000027264" "ENSG00000134780"
"71985" "ENSRNOG00000027282" "ENSG00000011523"
"71993" "ENSRNOG00000027286" "ENSG00000181350"
"72001" "ENSRNOG00000027295" "ENSG00000138613"
"72017" "ENSRNOG00000027300" "ENSG00000165914"
"72025" "ENSRNOG00000027317" "ENSG00000119596"
"72033" "ENSRNOG00000027319" "ENSG00000105131"
"72041" "ENSRNOG00000027326" "ENSG00000173011"
"72049" "ENSRNOG00000027331" "ENSG00000086717"
"72057" "ENSRNOG00000027332" "ENSG00000152147"
"72065" "ENSRNOG00000027355" "ENSG00000134987"
"72073" "ENSRNOG00000027359" "ENSG00000120329"
"72081" "ENSRNOG00000027360" "ENSG00000115875"
"72089" "ENSRNOG00000027368" "ENSG00000153443"
"72097" "ENSRNOG00000027376" "ENSG00000163702"
"72105" "ENSRNOG00000027405" "ENSG00000103540"
"72113" "ENSRNOG00000027408" "ENSG00000171497"
"72121" "ENSRNOG00000027410" "ENSG00000183323"
"72129" "ENSRNOG00000027422" "ENSG00000124279"
"72137" "ENSRNOG00000027430" "ENSG00000030419"
"72145" "ENSRNOG00000027434" "ENSG00000197296"
"72153" "ENSRNOG00000027436" "ENSG00000083812"
"72161" "ENSRNOG00000027436" "ENSG00000249471"
"72169" "ENSRNOG00000027444" "ENSG00000151413"
"72177" "ENSRNOG00000027447" "ENSG00000115145"
"72185" "ENSRNOG00000027451" "ENSG00000127720"
"72193" "ENSRNOG00000027455" "ENSG00000164008"
"72201" "ENSRNOG00000027456" "ENSG00000171219"
"72209" "ENSRNOG00000027459" "ENSG00000119574"
"72217" "ENSRNOG00000027463" "ENSG00000156140"
"72225" "ENSRNOG00000027466" "ENSG00000139193"
"72233" "ENSRNOG00000027487" "ENSG00000130726"
"72241" "ENSRNOG00000027489" "ENSG00000169184"
"72249" "ENSRNOG00000027498" "ENSG00000167280"
"72257" "ENSRNOG00000027502" "ENSG00000123609"
"72265" "ENSRNOG00000027513" "ENSG00000258366"
"72273" "ENSRNOG00000027514" "ENSG00000130725"
"72281" "ENSRNOG00000027540" "ENSG00000162636"
"72289" "ENSRNOG00000027550" "ENSG00000099326"
"72297" "ENSRNOG00000027552" "ENSG00000139192"
"72305" "ENSRNOG00000027569" "ENSG00000167632"
"72313" "ENSRNOG00000027596" "ENSG00000204406"
"72321" "ENSRNOG00000027606" "ENSG00000214357"
"72329" "ENSRNOG00000027622" "ENSG00000175782"
"72337" "ENSRNOG00000027623" "ENSG00000170871"
"72345" "ENSRNOG00000027628" "ENSG00000170291"
"72353" "ENSRNOG00000027630" "ENSG00000118307"
"72361" "ENSRNOG00000027646" "ENSG00000105171"
"72369" "ENSRNOG00000027654" "ENSG00000062725"
"72377" "ENSRNOG00000027655" "ENSG00000198178"
"72385" "ENSRNOG00000027690" "ENSG00000104408"
"72393" "ENSRNOG00000027707" "ENSG00000081177"
"72401" "ENSRNOG00000027711" "ENSG00000129204"
"72409" "ENSRNOG00000027711" "ENSG00000170832"
"72417" "ENSRNOG00000027722" "ENSG00000184897"
"72425" "ENSRNOG00000027724" "ENSG00000166289"
"72433" "ENSRNOG00000027728" "ENSG00000005700"
"72441" "ENSRNOG00000027747" "ENSG00000101004"
"72449" "ENSRNOG00000027756" "ENSG00000176542"
"72457" "ENSRNOG00000027761" "ENSG00000102241"
"72465" "ENSRNOG00000027767" "ENSG00000017483"
"72473" "ENSRNOG00000027773" "ENSG00000100796"
"72481" "ENSRNOG00000027784" "ENSG00000182704"
"72489" "ENSRNOG00000027787" "ENSG00000094804"
"72497" "ENSRNOG00000027797" "ENSG00000114021"
"72505" "ENSRNOG00000027799" "ENSG00000181585"
"72513" "ENSRNOG00000027808" "ENSG00000105609"
"72521" "ENSRNOG00000027808" "ENSG00000187116"
"72529" "ENSRNOG00000027808" "ENSG00000204577"
"72537" "ENSRNOG00000027808" "ENSG00000239961"
"72545" "ENSRNOG00000027808" "ENSG00000244482"
"72553" "ENSRNOG00000027818" "ENSG00000273611"
"72561" "ENSRNOG00000027833" "ENSG00000052795"
"72569" "ENSRNOG00000027839" "ENSG00000120899"
"72577" "ENSRNOG00000027849" "ENSG00000171475"
"72585" "ENSRNOG00000027855" "ENSG00000186431"
"72593" "ENSRNOG00000027857" "ENSG00000277161"
"72601" "ENSRNOG00000027860" "ENSG00000278311"
"72609" "ENSRNOG00000027864" "ENSG00000196262"
"72617" "ENSRNOG00000027867" "ENSG00000148300"
"72625" "ENSRNOG00000027880" "ENSG00000160796"
"72633" "ENSRNOG00000027888" "ENSG00000184220"
"72641" "ENSRNOG00000027891" "ENSG00000278535"
"72649" "ENSRNOG00000027894" "ENSG00000183856"
"72657" "ENSRNOG00000027901" "ENSG00000278619"
"72665" "ENSRNOG00000027906" "ENSG00000167522"
"72673" "ENSRNOG00000027914" "ENSG00000187838"
"72681" "ENSRNOG00000027919" "ENSG00000160439"
"72689" "ENSRNOG00000027921" "ENSG00000117000"
"72697" "ENSRNOG00000027923" "ENSG00000085274"
"72705" "ENSRNOG00000027924" "ENSG00000188522"
"72713" "ENSRNOG00000027935" "ENSG00000171757"
"72721" "ENSRNOG00000027938" "ENSG00000165757"
"72729" "ENSRNOG00000027942" "ENSG00000131037"
"72737" "ENSRNOG00000027955" "ENSG00000125846"
"72745" "ENSRNOG00000027962" "ENSG00000116698"
"72753" "ENSRNOG00000027988" "ENSG00000174306"
"72761" "ENSRNOG00000027990" "ENSG00000213145"
"72769" "ENSRNOG00000028014" "ENSG00000205758"
"72777" "ENSRNOG00000028017" "ENSG00000110108"
"72785" "ENSRNOG00000028021" "ENSG00000110700"
"72801" "ENSRNOG00000028047" "ENSG00000116353"
"72809" "ENSRNOG00000028062" "ENSG00000162704"
"72817" "ENSRNOG00000028063" "ENSG00000095209"
"72825" "ENSRNOG00000028075" "ENSG00000166246"
"72833" "ENSRNOG00000028077" "ENSG00000206530"
"72841" "ENSRNOG00000028083" "ENSG00000243749"
"72849" "ENSRNOG00000028090" "ENSG00000104880"
"72857" "ENSRNOG00000028092" "ENSG00000158516"
"72865" "ENSRNOG00000028100" "ENSG00000104883"
"72873" "ENSRNOG00000028103" "ENSG00000108344"
"72881" "ENSRNOG00000028105" "ENSG00000170445"
"72889" "ENSRNOG00000028113" "ENSG00000156232"
"72897" "ENSRNOG00000028114" "ENSG00000086506"
"72905" "ENSRNOG00000028129" "ENSG00000106692"
"72913" "ENSRNOG00000028137" "ENSG00000148773"
"72921" "ENSRNOG00000028149" "ENSG00000144445"
"72929" "ENSRNOG00000028155" "ENSG00000165506"
"72937" "ENSRNOG00000028156" "ENSG00000075651"
"72945" "ENSRNOG00000028161" "ENSG00000167302"
"72953" "ENSRNOG00000028168" "ENSG00000134461"
"72961" "ENSRNOG00000028176" "ENSG00000179387"
"72969" "ENSRNOG00000028196" "ENSG00000125871"
"72977" "ENSRNOG00000028198" "ENSG00000111252"
"72985" "ENSRNOG00000028206" "ENSG00000198324"
"72993" "ENSRNOG00000028208" "ENSG00000177427"
"73001" "ENSRNOG00000028211" "ENSG00000197976"
"73009" "ENSRNOG00000028215" "ENSG00000030066"
"73017" "ENSRNOG00000028219" "ENSG00000146842"
"73025" "ENSRNOG00000028225" "ENSG00000116783"
"73033" "ENSRNOG00000028227" "ENSG00000163939"
"73041" "ENSRNOG00000028235" "ENSG00000116096"
"73049" "ENSRNOG00000028236" "ENSG00000116667"
"73057" "ENSRNOG00000028238" "ENSG00000185437"
"73065" "ENSRNOG00000028243" "ENSG00000099958"
"73073" "ENSRNOG00000028247" "ENSG00000172932"
"73081" "ENSRNOG00000028250" "ENSG00000122188"
"73089" "ENSRNOG00000028254" "ENSG00000244187"
"73097" "ENSRNOG00000028255" "ENSG00000055483"
"73105" "ENSRNOG00000028259" "ENSG00000183019"
"73113" "ENSRNOG00000028261" "ENSG00000171368"
"73121" "ENSRNOG00000028273" "ENSG00000180061"
"73129" "ENSRNOG00000028274" "ENSG00000124920"
"73137" "ENSRNOG00000028292" "ENSG00000159131"
"73145" "ENSRNOG00000028302" "ENSG00000099956"
"73153" "ENSRNOG00000028328" "ENSG00000162623"
"73161" "ENSRNOG00000028329" "ENSG00000183621"
"73169" "ENSRNOG00000028341" "ENSG00000091542"
"73177" "ENSRNOG00000028353" "ENSG00000143842"
"73185" "ENSRNOG00000028358" "ENSG00000116406"
"73193" "ENSRNOG00000028366" "ENSG00000171723"
"73201" "ENSRNOG00000028368" "ENSG00000143845"
"73209" "ENSRNOG00000028377" "ENSG00000117400"
"73217" "ENSRNOG00000028380" "ENSG00000180376"
"73225" "ENSRNOG00000028382" "ENSG00000133111"
"73233" "ENSRNOG00000028384" "ENSG00000215440"
